PC1,PC2,PC3
-0.194305,-0.605193,1.088625
-0.213851,-0.516736,1.077629
-0.249210,-0.327508,1.068485
-0.215313,-0.715068,1.021942
-0.220288,-0.633107,1.029552
-0.229790,-0.538393,1.032305
-0.247251,-0.373634,1.029225
-0.229878,-0.324842,1.016845
-0.231061,-0.881661,0.977091
-0.244203,-0.805806,0.943618
-0.228909,-0.785499,0.983606
-0.249011,-0.681135,0.960907
-0.282316,-0.589947,0.910295
-0.257978,-0.544288,0.974958
-0.285009,-0.451770,0.941032
-0.259128,-0.369500,0.963388
-0.254551,-0.849055,0.897469
-0.266008,-0.706949,0.900517
-0.286985,-0.639145,0.887903
-0.227477,-0.921250,0.859983
-0.231938,-0.827466,0.855468
-0.258486,-0.721231,0.840838
-0.286406,-0.617362,0.824594
-0.207451,-0.712430,0.796340
-0.240919,-0.612158,0.775460
-0.261009,-0.513012,0.761149
-0.216251,-0.505097,0.720104
-0.219198,-0.923865,1.339194
-0.250420,-1.010915,1.301843
-0.213120,-0.165668,1.440730
-0.206575,-0.847202,1.021558
-0.252417,-0.957443,0.969635
-0.227103,-0.983564,1.043964
-0.180814,-0.093568,1.474642
-0.267580,-0.289106,1.263868
-0.195216,-0.942777,1.090485
-0.200854,-0.992034,1.132265
-0.235292,-1.028864,1.087847
-0.237226,-0.220844,1.408054
-0.221157,-0.109836,1.524763
-0.194821,-0.081505,1.563769
-0.246316,-1.051913,1.120913
-0.283530,-1.072572,1.082830
-0.200120,-0.967727,1.233894
-0.211607,-1.015232,1.164680
-0.254689,-0.430792,1.000848
-0.225850,-0.927435,1.005457
-0.182179,-0.127906,1.395658
-0.207920,-0.005205,1.558424
-0.183172,-0.148367,1.298369
-0.271522,-1.017356,0.990362
-0.243812,-0.254490,1.318021
-0.272207,-0.922134,1.379935
-0.214894,-0.995567,1.234090
-0.196357,-0.864304,1.049694
-0.209321,-0.197846,1.353961
-0.279728,-0.282935,1.372912
-0.287301,-1.042909,1.339731
-0.271507,-0.258799,1.444356
-0.228493,-0.979080,1.295071
-0.254166,-0.178657,1.498773
-0.263110,-0.933143,0.921470
-0.209003,-0.208117,1.252147
-0.240504,-0.287775,1.113080
-0.209759,-0.227425,1.153189
-0.191022,-0.177228,1.187723
-0.276036,-0.993498,0.894470
-0.202428,-0.263767,1.058219
-0.282328,-0.372264,0.872707
-0.232974,-0.347930,0.921620
-0.188515,-0.314171,0.967969
-0.282936,-0.394933,0.775833
-0.237507,-0.362669,0.822773
-0.185541,-0.343657,0.872982
-0.227551,-0.403539,0.736399
-0.216755,-0.445197,0.710452
-0.239999,-0.868919,1.413929
-0.266427,-0.039321,1.512668
-0.259752,0.078028,1.536537
-0.096076,0.485784,0.860758
-0.124105,0.595055,0.809274
-0.165787,-0.275678,1.582873
-0.132685,0.532116,0.826042
-0.161184,-0.049366,1.537988
-0.131315,-0.071441,1.478383
-0.167382,0.032435,1.444024
-0.154460,0.006964,1.425471
-0.113039,-0.069226,1.381813
-0.145260,0.009041,1.356965
-0.134623,-0.150912,1.505850
-0.114669,-0.164394,1.451930
-0.093663,-0.304477,1.453663
-0.111663,-0.095466,1.437899
-0.091527,-0.289785,1.392574
-0.103372,-0.197145,1.374258
-0.103107,-0.142020,1.401002
-0.112384,-0.292634,1.305393
-0.120728,-0.222667,1.283764
-0.116745,-0.174248,1.307155
-0.119205,-0.094981,1.308321
-0.151963,-0.001636,1.265416
-0.142680,-0.253561,1.217173
-0.139008,-0.131132,1.247424
-0.145714,-0.304423,1.189477
-0.158750,-0.168717,1.187882
-0.146442,-0.283564,1.126502
-0.172960,-0.178269,1.111225
-0.115179,-0.287500,1.066854
-0.142451,-0.182693,1.050907
-0.104260,-0.182014,0.997023
-0.150689,-0.089259,0.965407
-0.090779,-0.071709,0.926421
-0.130933,0.011361,0.896598
-0.164845,0.108876,0.863010
-0.120071,-0.294621,1.541022
-0.151678,-0.134907,1.546689
-0.090408,0.671821,0.792851
-0.083657,0.056452,0.904791
-0.100872,0.132424,0.899448
-0.091063,0.189964,0.907615
-0.153487,0.223506,0.871076
-0.086924,0.265739,0.907251
-0.126271,0.250872,0.888896
-0.130145,0.356656,0.870112
-0.155851,0.451378,0.833011
-0.101534,1.264746,0.307998
-0.151020,1.265879,0.248282
-0.125210,1.291196,0.204952
-0.110861,1.300498,0.184453
-0.161349,1.249769,0.148124
-0.073730,1.319745,0.210302
-0.134453,1.276822,0.148274
-0.077743,1.322499,0.136342
-0.123157,1.290115,0.089663
-0.163586,1.244755,0.047063
-0.082458,1.308724,0.036788
-0.124039,1.266106,-0.006552
-0.168470,1.231324,-0.052575
-0.081958,1.281915,-0.058677
-0.119504,1.229722,-0.098932
-0.095871,1.160455,0.460825
-0.089117,0.810331,0.726470
-0.172464,0.863602,0.660350
-0.090360,1.128567,0.508239
-0.121801,1.226319,0.351876
-0.093950,0.910533,0.675762
-0.152180,0.790237,0.705823
-0.113341,0.982876,0.623188
-0.152429,0.927065,0.636967
-0.110899,1.076326,0.554243
-0.107877,1.027860,0.594859
-0.146711,1.155469,0.430553
-0.140210,1.117240,0.485720
-0.123011,1.204160,0.380836
-0.135045,0.675030,0.767615
-0.156853,0.735271,0.727578
-0.132374,0.889360,0.669960
-0.117155,0.657764,-0.415172
-0.155482,0.658911,-0.474756
-0.108006,0.615214,-0.495555
-0.149987,0.614657,-0.543779
-0.165312,1.148278,0.296239
-0.133895,1.151598,0.291897
-0.098807,1.154052,0.255935
-0.128264,1.154475,0.227002
-0.152229,1.141544,0.202576
-0.168239,1.107328,0.184638
-0.101846,1.112666,0.155497
-0.136569,1.053390,0.117371
-0.174001,1.001082,0.077241
-0.110805,0.993124,0.025917
-0.174198,0.946645,0.002364
-0.129367,0.926863,-0.026866
-0.089938,0.954842,-0.009984
-0.161915,0.892117,-0.084481
-0.111313,0.858013,-0.108931
-0.165884,0.848090,-0.162881
-0.078934,0.821329,-0.151589
-0.107943,0.809684,-0.199165
-0.153967,0.793873,-0.249899
-0.081972,0.736987,-0.278909
-0.119731,0.713327,-0.329692
-0.161058,0.734324,-0.332998
-0.154724,0.706213,-0.376017
-0.103277,0.624112,-1.360185
-0.111710,0.336963,-1.477919
-0.146114,0.593840,-1.402542
-0.150127,0.915191,-1.176786
-0.105179,0.934773,-1.112675
-0.176769,0.549163,-1.445176
-0.097900,0.778385,-1.250055
-0.155560,0.963255,-1.130140
-0.140650,1.014137,-1.036320
-0.103786,0.705200,-1.315867
-0.094609,0.995695,-1.021676
-0.107839,0.869706,-1.185706
-0.164770,0.853672,-1.249197
-0.166001,0.483347,-1.472648
-0.143097,0.749082,-1.311311
-0.111465,1.024131,-0.988030
-0.117394,0.457200,-1.448744
-0.191310,0.371588,-1.518721
-0.157834,0.416557,-1.488404
-0.159586,0.689483,-1.360270
-0.112186,0.527788,-1.417503
-0.161524,0.268533,-1.082358
-0.113887,0.187093,-1.065957
-0.188268,0.025251,-1.097749
-0.127231,0.059649,-1.074037
-0.152496,-0.061198,-1.076364
-0.166037,0.150552,-1.093511
-0.100078,-0.082946,-1.052275
-0.190118,-0.753429,-0.886115
-0.159186,-0.718746,-0.895407
-0.128659,-0.614863,-0.931614
-0.184794,-0.639722,-0.941462
-0.107974,-0.580157,-0.940770
-0.142848,-0.518333,-0.979477
-0.169989,-0.428472,-1.017251
-0.133164,-0.401742,-1.011534
-0.096812,-0.374757,-1.004360
-0.137788,-0.284458,-1.039271
-0.172348,-0.196967,-1.068218
-0.110940,-0.160537,-1.049453
-0.113284,-0.699282,-0.883557
-0.133055,-0.759465,-0.861913
-0.117763,-1.092272,-0.469644
-0.189984,-1.364075,-0.096908
-0.195541,-0.958338,-0.729606
-0.195114,-0.862762,-0.809399
-0.193378,-1.295803,-0.267848
-0.147430,-1.262374,-0.315298
-0.132048,-1.485258,0.053496
-0.098696,-0.809071,-0.814355
-0.156961,-0.831317,-0.825844
-0.157139,-0.918496,-0.758884
-0.141330,-1.273218,-0.209206
-0.130298,-1.163853,-0.396087
-0.118085,-1.001318,-0.654471
-0.112378,-1.412467,-0.024539
-0.182296,-1.305606,-0.180060
-0.183872,-1.410223,-0.051626
-0.163162,-1.310608,-0.140902
-0.178141,-1.098528,-0.522808
-0.115469,-1.223882,-0.337889
-0.188958,-1.145373,-0.468027
-0.189990,-1.187713,-0.428875
-0.106408,-1.311884,-0.100248
-0.101708,-1.246631,-0.262394
-0.179126,-0.997034,-0.681704
-0.136103,-1.063839,-0.558573
-0.195966,-1.262207,-0.355206
-0.153415,-1.040660,-0.605376
-0.150858,-1.131828,-0.439550
-0.169194,-1.504937,0.095885
-0.167085,-1.047747,0.801732
-0.168896,-0.932694,0.814234
-0.100533,-1.121166,0.760303
-0.101284,-1.055716,0.775006
-0.097746,-1.007646,0.773712
-0.116151,-0.922232,0.771187
-0.185412,-1.263627,0.727116
-0.174709,-1.162764,0.768040
-0.149111,-1.106779,0.778879
-0.150213,-1.343020,0.671346
-0.123448,-1.291942,0.697801
-0.101283,-1.231532,0.721890
-0.105291,-1.184888,0.741894
-0.157843,-1.384976,0.626202
-0.135873,-1.367307,0.649575
-0.191067,-1.409908,0.534416
-0.127456,-1.413810,0.579601
-0.151068,-1.423518,0.533392
-0.170906,-1.453899,0.441604
-0.118277,-1.436233,0.492136
-0.180114,-1.460467,0.341225
-0.126523,-1.444647,0.392266
-0.184896,-1.475375,0.243009
-0.158626,-1.470507,0.290158
-0.115862,-1.478044,0.299870
-0.185504,-1.512521,0.148893
-0.149533,-1.494242,0.203303
-0.114548,-1.496939,0.200017
-0.145236,-1.514911,0.157363
-0.179126,-1.537144,0.054227
-0.155720,-1.527043,0.100161
-0.118063,-1.523395,0.107163
-0.190063,-1.539891,-0.047298
-0.135364,-1.526313,0.004471
-0.184529,-1.509405,-0.150661
-0.149364,-1.523047,-0.098752
-0.101586,-1.495260,-0.164258
-0.157559,-1.480788,-0.234931
-0.111792,-1.473353,-0.283886
-0.176599,-1.174340,1.527898
-0.182305,-1.302583,1.669830
-0.101534,-0.364627,1.783034
-0.181618,-1.357966,1.623531
-0.183411,-1.272575,1.610199
-0.180412,-1.147890,1.619257
-0.117207,-0.388968,1.739726
-0.183588,-1.391825,1.580440
-0.175005,-1.324555,1.587749
-0.183555,-1.206704,1.587941
-0.141372,-0.422593,1.631692
-0.129695,-0.392367,1.688165
-0.178796,-1.290556,1.515132
-0.177619,-1.259320,1.544844
-0.161726,-0.533338,1.628075
-0.141881,-0.518497,1.564550
-0.129469,-0.455618,1.557705
-0.134833,-0.400100,1.570355
-0.112213,-0.507705,1.516270
-0.099251,-0.429688,1.505886
-0.108141,-0.555682,1.486575
-0.183702,-1.297896,1.215322
-0.189655,-1.240140,1.213945
-0.134346,-1.289483,1.169266
-0.145190,-1.235876,1.163965
-0.159369,-1.163437,1.156960
-0.187314,-1.059367,1.140750
-0.094223,-1.281594,1.137688
-0.107508,-1.153594,1.113959
-0.130089,-1.045970,1.101681
-0.162240,-0.979264,1.101192
-0.157380,-0.921990,1.097099
-0.090529,-0.939567,1.066781
-0.158163,-0.484021,1.927063
-0.180493,-1.354390,1.513334
-0.127528,-0.464896,1.751338
-0.148176,-0.491232,1.660969
-0.172626,-0.570915,1.682555
-0.144122,-0.508888,1.823080
-0.157349,-0.535967,1.730653
-0.103072,-0.418777,1.825459
-0.176621,-0.425590,2.003151
-0.131181,-0.412590,1.967613
-0.169097,-0.518225,1.888385
-0.168465,-0.551528,1.836579
-0.122180,-0.454533,1.874137
-0.100608,-0.395997,1.905445
-0.162877,-0.552539,1.794595
-0.179034,-0.593373,1.599269
-0.178811,-0.664090,1.503358
-0.152229,-0.580324,1.538965
-0.153613,-0.632854,1.503289
-0.157606,-0.715464,1.414348
-0.136654,-0.655410,1.445165
-0.121911,-0.622166,1.464880
-0.139424,-0.775741,1.326906
-0.103305,-0.724560,1.369044
-0.186178,-0.829403,1.182872
-0.136687,-0.804562,1.231517
-0.096800,-0.783836,1.282423
-0.171469,-0.866986,1.119878
-0.142846,-0.841914,1.150286
-0.104793,-0.814499,1.188980
-0.108651,-0.861295,1.131279
-0.024533,0.939397,1.343286
-0.045027,1.018231,1.298920
0.013125,0.997382,1.330701
-0.071612,0.134072,1.475518
-0.021706,0.129330,1.427880
-0.049589,0.226259,1.414613
0.007887,0.230536,1.396372
-0.022682,0.307074,1.388877
0.037668,1.064257,1.298319
0.006520,0.355590,1.400297
-0.037056,0.436217,1.386292
0.009697,0.486523,1.411580
-0.038953,0.569545,1.392588
0.011200,0.607165,1.415514
0.031427,0.731096,1.418225
-0.025362,0.709142,1.395914
-0.066360,0.795483,1.361014
-0.014559,0.811752,1.383418
0.019213,0.849250,1.385608
-0.032230,0.881849,1.356729
0.038676,1.720383,0.709572
-0.059922,1.708487,0.714078
-0.007169,1.733027,0.670494
-0.027397,1.738170,0.635153
-0.013986,1.652972,0.836392
0.011471,1.742043,0.595265
-0.028480,1.737951,0.547882
0.017457,1.727949,0.502889
-0.028858,1.713412,0.451712
0.011772,1.701654,0.420558
-0.034347,1.671505,0.373069
-0.060350,1.639351,0.345518
-0.001113,1.649007,0.357007
-0.056939,1.609014,0.880778
-0.015878,1.535212,1.001819
-0.028109,1.332661,1.153219
-0.003535,1.261686,1.200390
-0.041098,1.668351,0.798196
0.004553,1.697620,0.758254
-0.001095,1.600677,0.920158
0.013674,1.578023,0.957090
0.035109,1.171720,1.251799
-0.019528,1.196974,1.222617
0.010098,1.489761,1.056045
0.006725,1.130187,1.258329
-0.056339,1.124499,1.240232
-0.045062,1.489582,1.039190
-0.027180,1.433631,1.089436
-0.000567,1.369965,1.141597
0.033811,1.443316,1.102936
0.020287,0.584365,-0.382336
-0.029092,0.579199,-0.436139
0.005836,0.543046,-0.470989
-0.040634,0.641177,-0.364476
0.009481,0.663866,-0.314889
-0.079918,0.611546,-0.454886
-0.067152,0.589996,-0.490659
-0.060027,1.175508,0.290630
-0.005058,1.163000,0.253798
-0.054813,1.140538,0.203889
0.022850,1.099317,0.158417
-0.035003,1.072814,0.113863
-0.068480,1.035280,0.064449
0.019581,1.047012,0.104031
-0.014352,1.021562,0.021952
-0.044428,0.998791,-0.009007
-0.037848,0.960876,-0.034242
-0.066081,0.890541,-0.062864
0.015926,1.006547,0.003261
0.025101,0.930259,-0.065906
-0.013435,0.874875,-0.084544
0.001199,0.848465,-0.107549
-0.040683,0.820334,-0.142737
-0.066222,0.803063,-0.188185
0.017880,0.780341,-0.178635
-0.031644,0.758477,-0.228779
0.008236,0.704368,-0.266372
-0.025216,0.688980,-0.299251
-0.076907,0.670896,-0.350432
-0.055795,0.643252,-1.316727
0.000722,0.876321,-1.046125
-0.019102,0.944427,-1.001001
-0.064689,0.938687,-1.057422
-0.020103,0.682747,-1.259903
-0.026702,0.837463,-1.133483
0.006008,0.845155,-1.083911
-0.050365,0.791991,-1.196307
-0.023188,0.509808,-1.353534
-0.005803,0.586819,-1.305669
-0.064608,1.005034,-0.973555
0.018088,0.967290,-0.918355
-0.028074,1.004284,-0.926535
-0.077381,0.501272,-1.402033
-0.048522,0.572458,-1.347968
-0.066653,0.372171,-1.438182
-0.029673,0.409003,-1.395547
-0.002550,0.748715,-1.186735
-0.013863,-0.281075,-1.466156
-0.022158,-0.142918,-1.448062
-0.091035,-0.431314,-1.510937
-0.072367,-0.309250,-1.505753
-0.058141,-0.191797,-1.486503
-0.027201,-0.406038,-1.479304
-0.050239,-0.528757,-1.485224
-0.082520,-0.897095,-1.424330
-0.008977,-0.849230,-1.405490
-0.072184,-0.846885,-1.437491
-0.035000,-0.742517,-1.445235
-0.075906,-0.652115,-1.480593
-0.023014,-0.664138,-1.454552
-0.006351,-0.611225,-1.452906
-0.029593,-1.053683,-1.325904
-0.058553,-1.087618,-1.322873
-0.056076,-0.968715,-1.380146
0.000789,-1.093426,-0.365935
0.005858,-1.126016,-0.224459
-0.047091,-1.097293,-0.398245
-0.023791,-1.123087,-0.305285
-0.020871,-0.861742,-0.730398
-0.073146,-1.088339,-0.445604
-0.017966,-1.168862,-0.184273
-0.054370,-1.027696,-0.577032
-0.042950,-1.411200,0.016540
-0.011673,-0.756419,-0.799698
-0.074951,-0.759171,-0.832763
-0.085631,-0.870165,-0.768382
-0.089032,-0.919452,-0.730809
-0.079163,-1.149759,-0.352391
-0.069903,-1.481808,0.102357
-0.027952,-0.959938,-0.654909
-0.044865,-1.206136,-0.125763
-0.040934,-1.175556,-0.266068
-0.079769,-1.206293,-0.307518
-0.052644,-1.012076,-0.605140
-0.033871,-1.059153,-0.488061
-0.044474,-1.291265,-0.068714
-0.059771,-1.223795,-0.216786
-0.090961,-1.061289,-0.534542
-0.039431,-1.361649,-0.021415
0.001160,-1.162063,-0.100425
-0.020625,-1.079123,-0.438174
-0.090393,-1.245106,-0.162604
-0.030410,-1.235154,-0.084862
-0.095085,-0.964550,-0.691428
0.001011,-1.296979,-0.029931
-0.039906,-0.795603,-0.792110
-0.044641,-1.446038,0.054629
-0.090391,-1.447409,0.018227
-0.079802,-1.353283,-0.060517
-0.040962,-1.576920,1.143585
-0.040364,-1.456644,1.148888
-0.058513,-1.366152,1.139719
-0.017588,-1.510480,1.143006
-0.004781,-1.640442,1.109192
-0.015784,-1.356084,1.109873
-0.024435,-1.245559,1.088314
-0.005850,-1.928300,0.139296
-0.013970,-1.914418,0.106032
-0.094139,-1.840159,1.023346
-0.060507,-1.802803,1.052893
-0.058111,-1.768852,1.076767
-0.037611,-1.705122,1.099970
-0.072155,-1.889487,0.942279
-0.033872,-1.863160,0.981874
0.000135,-1.807265,1.023470
-0.072188,-1.893586,0.850457
-0.021653,-1.893216,0.896114
-0.072158,-1.918895,0.754902
-0.016199,-1.908403,0.807173
-0.074534,-1.939016,0.657834
-0.016539,-1.932804,0.711285
-0.073694,-1.965938,0.562576
-0.019032,-1.953016,0.614359
-0.098349,-1.981754,0.446092
-0.070908,-1.975683,0.472005
-0.024808,-1.965952,0.515422
-0.097553,-1.966907,0.358424
-0.054858,-1.965389,0.404845
-0.017338,-1.969400,0.422745
-0.043339,-1.952332,0.296063
-0.002147,-1.952779,0.333280
-0.049115,-1.940344,0.178701
-0.049993,-0.048104,1.048770
-0.052939,0.034270,1.050687
-0.064260,0.107939,1.045928
-0.049566,-0.104613,1.031759
-0.002028,0.043063,1.007878
-0.030783,0.111646,1.009791
-0.075692,-0.789917,0.714757
-0.044496,-0.678828,0.671804
-0.071958,-0.609255,0.675711
-0.065800,-0.563831,0.657705
0.013591,-0.689768,0.638817
0.014419,-0.639170,0.628697
-0.004777,-0.549879,0.629064
-0.071959,-0.200708,1.002288
-0.042765,-0.280443,0.925053
-0.010961,-0.224094,0.960043
0.006653,-0.155137,0.981485
0.000547,-0.104330,1.001254
-0.061830,-0.322644,0.871907
-0.040364,-0.304512,0.894865
-0.067425,-0.358223,0.779674
-0.025533,-0.341220,0.831504
0.017754,-0.305937,0.877665
-0.054481,-0.432621,0.697112
-0.012623,-0.391834,0.741501
-0.004153,-0.459476,0.668056
0.037602,0.952898,1.359024
0.124979,0.987887,1.349098
0.123025,0.881205,1.397684
0.073668,0.863683,1.396816
0.080036,0.976988,1.352934
0.044143,0.133741,1.400543
0.126825,1.108129,1.301148
0.115395,0.161907,1.427778
0.098195,1.045679,1.318201
0.053452,0.261591,1.415752
0.098438,0.315270,1.441738
0.096881,0.420889,1.448020
0.057203,0.386178,1.427768
0.129787,0.485419,1.466190
0.074641,0.514806,1.442299
0.099912,0.554802,1.457568
0.077221,0.636594,1.443677
0.069807,0.742075,1.425079
0.117780,0.775313,1.420403
0.081777,1.320111,0.198676
0.036087,1.336386,0.149790
0.076901,1.320027,0.105008
0.051193,1.319347,0.051293
0.083039,1.298494,0.005381
0.039261,1.311788,-0.007945
0.037030,1.281126,-0.059483
0.084452,1.254136,-0.085965
0.038166,1.224211,-0.133681
0.083675,0.782119,0.801550
0.051831,0.857541,0.759109
0.077608,0.907276,0.739535
0.051247,0.976164,0.690953
0.100121,1.118715,0.573517
0.101500,1.019473,0.664593
0.129664,0.902260,0.750302
0.105652,1.199858,0.487194
0.124110,1.253027,0.407843
0.035492,1.121177,0.566159
0.033952,1.239400,0.412832
0.064083,1.272136,0.358069
0.120881,1.293609,0.324003
0.086555,1.304275,0.285837
0.070281,1.158941,0.528702
0.090595,1.227378,0.445937
0.058212,1.069014,0.618889
0.114179,0.840970,0.782296
0.099833,0.648553,-0.277119
0.096535,0.583566,-0.342238
0.050994,0.692556,-0.253884
0.053351,0.619867,-0.335401
0.090869,0.722350,-0.207966
0.098995,0.517352,-0.402994
0.104125,1.187617,0.244497
0.063374,1.143751,0.201287
0.129454,1.124694,0.169963
0.101995,1.053961,0.114215
0.056216,1.021983,0.067408
0.114796,0.998067,0.027851
0.065044,0.975820,-0.022292
0.125061,0.942830,-0.037671
0.096102,0.876838,-0.095909
0.059824,0.821676,-0.135409
0.111169,0.786437,-0.159763
0.019621,-0.028486,-0.934950
0.021960,0.245164,-0.787919
0.067118,0.310260,-0.664274
0.062671,0.243921,-0.739797
0.104860,0.191753,-0.730902
0.061016,0.005209,-0.885543
0.112677,0.243145,-0.672426
0.090926,0.049318,-0.839150
0.070913,0.164881,-0.795642
0.029299,0.431051,-0.591330
0.056929,0.462296,-0.521206
0.115643,0.377460,-0.529069
0.042779,0.139203,-0.845819
0.027134,-0.147202,-0.965699
0.065452,0.500008,-0.458717
0.066809,-0.111107,-0.916655
0.087829,0.331872,-0.608046
0.080040,0.364595,-0.588301
0.106168,-0.085160,-0.867926
0.027351,0.082879,-0.888450
0.036825,0.288631,-0.734846
0.111266,-0.014819,-0.917072
0.115593,0.229475,-0.867938
0.029153,0.169243,-0.967216
0.067135,-0.059134,-0.956680
0.075983,0.193647,-0.919218
0.112767,0.105347,-0.899084
0.072278,0.079559,-0.942487
0.035964,0.030776,-0.978010
0.020657,-0.104117,-0.987513
0.057985,-0.427868,-0.915162
0.112355,-0.401199,-0.886393
0.029293,-0.338239,-0.954845
0.070261,-0.353138,-0.927353
0.043780,-0.292437,-0.955076
0.091175,-0.284772,-0.924913
0.061976,-0.194393,-0.954017
0.108227,-0.149398,-0.922935
0.031555,-0.633660,-0.839524
0.068007,-0.690710,-0.787613
0.080273,-0.509008,-0.868974
0.011741,-0.511433,-0.910964
0.010270,-0.564024,-0.886598
0.094558,-0.604395,-0.812047
0.069417,-1.098224,-0.197072
0.015030,-1.110410,-0.265343
0.063048,-1.081012,-0.317196
0.038408,-1.071266,-0.419518
0.097089,-1.066545,-0.363640
0.076576,-1.107248,-0.087298
0.068877,-1.022753,-0.482797
0.012541,-1.022274,-0.530444
0.025278,-1.334718,0.011113
0.048238,-1.150650,-0.052007
0.029452,-0.961843,-0.608111
0.042828,-0.851849,-0.704059
0.080492,-1.274597,0.025246
0.046587,-0.984676,-0.561234
0.094099,-1.387657,0.092726
0.079550,-0.945326,-0.591279
0.041233,-0.746219,-0.774191
0.080120,-1.328996,0.048514
0.061164,-0.807625,-0.725590
0.087161,-1.047459,-0.436487
0.102845,-1.126154,-0.007203
0.044344,-0.908829,-0.657152
0.107383,-0.895228,-0.626898
0.012898,-1.441996,0.087688
0.108603,-0.681007,-0.760623
0.091704,-0.974347,-0.542165
0.102624,-0.744552,-0.734630
0.025928,-1.121879,-0.125254
0.015665,-1.063097,-0.458517
0.071284,-1.205209,-0.004421
0.014438,-1.225932,-0.047673
0.033078,-1.401976,0.060535
0.049755,-1.452179,-0.226792
0.106652,-1.446389,-0.172848
0.068897,-1.415682,-0.308793
0.072296,-1.431432,-0.262140
0.042400,-1.118794,0.692818
0.029820,-1.058979,0.707930
0.026015,-0.979261,0.709925
0.046335,-1.182910,0.675360
0.018272,-0.887866,0.687459
0.104016,-1.061666,0.660232
0.074972,-0.986379,0.684570
0.092672,-0.955107,0.672020
0.068511,-0.873361,0.664654
0.037044,-0.771355,0.645308
0.108971,-1.203169,0.644167
0.093045,-0.765830,0.615565
0.109386,-0.733572,0.598483
0.021335,-1.264190,0.662292
0.042573,-1.301593,0.639682
0.028144,-1.426727,0.534438
0.068102,-1.383142,0.579001
0.094118,-1.310880,0.616385
0.037436,-1.451318,0.447662
0.067528,-1.432448,0.500569
0.093365,-1.435438,0.477994
0.036874,-1.467462,0.357781
0.091478,-1.460821,0.403016
0.076296,-1.466517,0.365282
0.040149,-1.485831,0.261474
0.089424,-1.474457,0.312245
0.039775,-1.509658,0.165397
0.091467,-1.490088,0.215583
0.027240,-1.509416,0.063271
0.086066,-1.504487,0.117144
0.026026,-1.510115,-0.029204
0.080795,-1.518335,0.018602
0.064913,-1.470895,-0.114265
0.065822,-1.495746,-0.059068
0.009119,-1.470941,-0.174402
0.030730,-0.508188,1.400056
0.052616,-0.428576,1.382686
0.076432,-0.369938,1.369274
0.072603,-1.108155,1.003646
0.058955,-1.028052,1.006268
0.047898,-0.725313,1.312770
0.048784,-0.688787,1.335875
0.065245,-0.620397,1.351569
0.050041,-0.569561,1.375573
0.094919,-0.503239,1.359051
0.034694,-0.826489,1.196264
0.077157,-0.789278,1.241991
0.106091,-0.727065,1.276003
0.100155,-0.695678,1.304016
0.122264,-0.632489,1.312906
0.115972,-0.562845,1.343414
0.037136,-0.880642,1.119040
0.087058,-0.857260,1.167974
0.027036,-0.936233,1.054716
0.070142,-0.897543,1.099556
0.077020,-0.962699,1.025714
0.205016,0.803091,1.419458
0.212717,0.924176,1.383540
0.167529,0.906587,1.385951
0.224944,0.232926,1.484305
0.146289,0.214124,1.455196
0.185297,1.115608,1.311024
0.160067,1.016054,1.342137
0.210228,1.037614,1.347776
0.170687,0.227382,1.463427
0.173013,0.321664,1.465145
0.137342,0.362018,1.457282
0.184063,0.451262,1.478168
0.149297,0.416330,1.463975
0.237390,0.484441,1.487765
0.147004,0.557558,1.470456
0.191770,0.593539,1.473583
0.153251,0.680588,1.453176
0.168605,0.766357,1.425029
0.172531,1.276569,0.370475
0.178838,0.816986,0.798784
0.141695,1.318047,0.252901
0.183371,1.325346,0.205539
0.138557,1.316416,0.160145
0.224458,1.325015,0.154180
0.184411,1.321973,0.110973
0.135434,1.298283,0.061344
0.232995,1.306168,0.067510
0.188210,1.288199,0.017736
0.135723,1.272422,-0.034561
0.233814,1.279307,-0.027924
0.200544,1.261627,-0.089802
0.150961,1.239424,-0.139912
0.153167,1.002415,0.679601
0.185862,1.043417,0.653844
0.219689,0.856443,0.777500
0.183290,0.933676,0.729073
0.166439,1.180769,0.523800
0.207670,1.212079,0.486792
0.207429,1.294780,0.316735
0.192443,1.135271,0.578375
0.201710,1.322030,0.225058
0.156285,1.232744,0.447815
0.236226,1.178423,0.533420
0.144671,1.312251,0.281721
0.156309,1.093610,0.608209
0.222726,0.737517,0.838238
0.146815,0.675333,-0.228387
0.200416,0.722165,-0.192313
0.200286,0.571202,-0.313191
0.158356,0.464027,-0.397167
0.146022,0.760880,-0.175081
0.145569,0.544696,-0.346006
0.134472,0.622063,-0.292130
0.208595,0.681294,-0.216974
0.181567,0.650853,-0.244420
0.189721,0.797560,-0.129181
0.204819,1.179095,0.248112
0.164649,1.158205,0.206931
0.143971,1.097634,0.146701
0.197484,1.137439,0.190087
0.203604,1.068308,0.119536
0.164031,1.021939,0.077022
0.231063,0.976770,0.044553
0.190075,0.949134,-0.002371
0.147632,0.959257,-0.014217
0.143953,0.906380,-0.058424
0.198593,0.860660,-0.068914
0.153330,0.826705,-0.114990
0.205953,0.487337,-0.349241
0.164932,0.314559,-0.513666
0.210349,0.018740,-0.700379
0.136029,0.021514,-0.800064
0.125516,0.088216,-0.776180
0.212081,0.301210,-0.465673
0.123524,0.438461,-0.455780
0.142350,0.406611,-0.463780
0.180391,-0.024577,-0.761883
0.211762,0.151215,-0.605841
0.179270,0.261919,-0.536180
0.180174,-0.131841,-0.799312
