PC1,PC2,PC3
-0.021776,0.232069,0.034648
-0.027488,0.231732,0.028893
-0.032109,0.228838,0.024210
-0.035150,0.221863,0.021095
-0.022170,0.222637,0.015638
-0.028784,0.210445,0.008840
-0.035939,0.199600,0.001554
-0.023532,0.197462,-0.008059
-0.035785,0.187935,-0.012307
-0.026965,0.183745,-0.017547
-0.019346,0.189515,-0.014460
-0.033180,0.176122,-0.028442
-0.023211,0.169185,-0.032543
-0.033776,0.166449,-0.043139
-0.016773,0.161481,-0.040230
-0.022352,0.158527,-0.049454
-0.031241,0.154687,-0.059311
-0.017052,0.143256,-0.063917
-0.024310,0.137892,-0.073644
-0.032411,0.141909,-0.074734
-0.031067,0.135837,-0.082709
-0.019680,0.106984,-0.272846
-0.020639,0.049067,-0.292072
-0.027930,0.100422,-0.280874
-0.029595,0.166444,-0.241133
-0.020941,0.171191,-0.228727
-0.033772,0.091051,-0.288716
-0.019056,0.138714,-0.253395
-0.030803,0.176476,-0.232704
-0.028104,0.187711,-0.215051
-0.019987,0.123478,-0.265276
-0.019105,0.184356,-0.211772
-0.021248,0.157468,-0.242103
-0.032248,0.153400,-0.254484
-0.031516,0.077792,-0.293166
-0.027744,0.132092,-0.265121
-0.022488,0.190346,-0.205666
-0.022009,0.073040,-0.287972
-0.036183,0.055207,-0.300787
-0.029777,0.064486,-0.295334
-0.030790,0.119728,-0.273944
-0.021169,0.087317,-0.282790
-0.030709,0.040705,-0.214465
-0.021278,0.025004,-0.210022
-0.035443,-0.007298,-0.214425
-0.023633,-0.000139,-0.210005
-0.028327,-0.023934,-0.209001
-0.031349,0.017390,-0.215127
-0.018090,-0.027805,-0.203815
-0.034588,-0.157410,-0.163218
-0.028605,-0.150679,-0.165341
-0.022806,-0.130704,-0.173599
-0.033696,-0.135803,-0.175427
-0.018823,-0.123983,-0.175740
-0.025696,-0.112401,-0.184213
-0.031116,-0.095297,-0.192834
-0.023992,-0.089913,-0.191915
-0.016958,-0.084470,-0.190714
-0.025081,-0.067262,-0.198842
-0.031954,-0.050512,-0.205746
-0.020063,-0.043023,-0.202308
-0.019705,-0.146628,-0.163098
-0.023473,-0.158193,-0.158193
-0.020334,-0.218397,-0.077537
-0.034362,-0.267015,-0.001836
-0.035447,-0.195609,-0.130154
-0.035447,-0.177884,-0.146905
-0.034947,-0.255843,-0.035977
-0.025987,-0.249827,-0.045445
-0.023014,-0.288758,0.029225
-0.016731,-0.167263,-0.148157
-0.028044,-0.171867,-0.150350
-0.027994,-0.188108,-0.136201
-0.024907,-0.250567,-0.024646
-0.022733,-0.231513,-0.062359
-0.020344,-0.202952,-0.114659
-0.019219,-0.275455,0.013192
-0.032873,-0.256608,-0.018734
-0.033137,-0.275478,0.007591
-0.029177,-0.257054,-0.010971
-0.032038,-0.220412,-0.088051
-0.019796,-0.242517,-0.050201
-0.034127,-0.228910,-0.076836
-0.034293,-0.236719,-0.068677
-0.018152,-0.256682,-0.002807
-0.017160,-0.245980,-0.035167
-0.032230,-0.202555,-0.120269
-0.023858,-0.214003,-0.095277
-0.035409,-0.250393,-0.053414
-0.027224,-0.210090,-0.104753
-0.026752,-0.225823,-0.071311
-0.030271,-0.292130,0.037568
-0.031584,-0.193179,0.168952
-0.032173,-0.170436,0.169891
-0.018411,-0.208032,0.162124
-0.018698,-0.194991,0.164134
-0.018098,-0.185567,0.163277
-0.021850,-0.168857,0.161603
-0.034661,-0.236561,0.157153
-0.032815,-0.216212,0.163854
-0.027938,-0.205040,0.165349
-0.027576,-0.252815,0.147478
-0.022484,-0.242406,0.152077
-0.018302,-0.230198,0.156074
-0.019196,-0.220785,0.159344
-0.028929,-0.261657,0.139208
-0.024707,-0.257846,0.143614
-0.035255,-0.267795,0.121538
-0.022891,-0.267875,0.130644
-0.027424,-0.270422,0.121684
-0.031123,-0.277611,0.104141
-0.020951,-0.273402,0.113961
-0.032786,-0.280219,0.084661
-0.022421,-0.276367,0.094613
-0.033573,-0.284431,0.065732
-0.028512,-0.282820,0.074950
-0.020164,-0.284112,0.077117
-0.033505,-0.292949,0.047908
-0.026588,-0.288597,0.058404
-0.019751,-0.289120,0.057947
-0.025655,-0.293246,0.049756
-0.032102,-0.299009,0.029840
-0.027608,-0.296390,0.038740
-0.020276,-0.295529,0.040216
-0.034104,-0.300886,0.010082
-0.023523,-0.297459,0.020208
-0.032960,-0.296239,-0.010391
-0.026131,-0.298188,0.000030
-0.016786,-0.293509,-0.012872
-0.027646,-0.291679,-0.027033
-0.018673,-0.290784,-0.036461
-0.034085,-0.208594,0.311781
-0.035128,-0.231931,0.341017
-0.021286,-0.046191,0.351259
-0.034829,-0.243404,0.332733
-0.035328,-0.226817,0.329028
-0.034990,-0.202213,0.329191
-0.024244,-0.051562,0.343085
-0.035099,-0.250617,0.324780
-0.033560,-0.237300,0.325367
-0.035454,-0.214175,0.323848
-0.028762,-0.059607,0.322407
-0.026608,-0.052916,0.333048
-0.034277,-0.231575,0.310791
-0.034145,-0.225054,0.316168
-0.032520,-0.081421,0.323047
-0.028597,-0.079305,0.310585
-0.026287,-0.067031,0.308491
-0.027454,-0.055974,0.310213
-0.022773,-0.077770,0.301177
-0.020379,-0.062573,0.298206
-0.021850,-0.087570,0.296043
-0.034857,-0.236930,0.252552
-0.036125,-0.225616,0.251516
-0.025184,-0.235801,0.243695
-0.027399,-0.225362,0.241925
-0.030293,-0.211254,0.239568
-0.035922,-0.191078,0.234952
-0.017335,-0.234602,0.237621
-0.020142,-0.209799,0.231295
-0.024735,-0.188871,0.227422
-0.031133,-0.175828,0.226332
-0.030290,-0.164627,0.224816
-0.017176,-0.168373,0.219427
-0.032279,-0.067843,0.380577
-0.034486,-0.244131,0.311259
-0.026127,-0.066327,0.346281
-0.029994,-0.072706,0.328957
-0.034644,-0.088107,0.334082
-0.029367,-0.074055,0.360732
-0.031786,-0.080595,0.343051
-0.021532,-0.056271,0.360203
-0.036085,-0.055411,0.394542
-0.027202,-0.053253,0.387654
-0.034304,-0.075076,0.373451
-0.034052,-0.082294,0.363805
-0.025251,-0.062688,0.370051
-0.021193,-0.050752,0.375476
-0.032909,-0.083023,0.355676
-0.035748,-0.093611,0.318148
-0.035454,-0.108745,0.300407
-0.030471,-0.091792,0.306362
-0.030597,-0.102572,0.300096
-0.031113,-0.119955,0.283849
-0.027176,-0.107728,0.289156
-0.024385,-0.100924,0.292622
-0.027343,-0.132899,0.267700
-0.020445,-0.122249,0.275384
-0.036187,-0.145384,0.240183
-0.026638,-0.139791,0.249528
-0.018957,-0.135003,0.259327
-0.033169,-0.153554,0.228475
-0.027670,-0.148196,0.234188
-0.020343,-0.142251,0.241520
-0.020941,-0.152193,0.230882
-0.008198,0.204204,0.249214
-0.012293,0.219070,0.239478
-0.000944,0.215482,0.246176
-0.016019,0.047751,0.285137
-0.006215,0.046277,0.276142
-0.011826,0.065093,0.272191
-0.000595,0.065784,0.268828
-0.006694,0.080664,0.266255
0.003753,0.228231,0.239117
-0.001103,0.090384,0.267974
-0.009740,0.105964,0.264022
-0.000746,0.116239,0.268487
-0.010373,0.132215,0.263517
-0.000688,0.139978,0.267700
0.003021,0.164375,0.266713
-0.007988,0.159684,0.262422
-0.016106,0.176116,0.254344
-0.006058,0.179682,0.258712
0.000454,0.187123,0.258794
-0.009606,0.193069,0.252540
0.003426,0.349371,0.116141
-0.015798,0.346945,0.116753
-0.005499,0.351276,0.108184
-0.009412,0.351794,0.101160
-0.006879,0.337711,0.141455
-0.001788,0.352093,0.093514
-0.009520,0.350614,0.084184
-0.000481,0.348131,0.075756
-0.009428,0.344539,0.065795
-0.001438,0.341889,0.060058
-0.010324,0.335280,0.051018
-0.015301,0.328572,0.045967
-0.003780,0.330707,0.048324
-0.015231,0.329589,0.150475
-0.007227,0.316744,0.175144
-0.009411,0.278928,0.207155
-0.004542,0.265650,0.217347
-0.012151,0.340190,0.133712
-0.003251,0.345483,0.125758
-0.004366,0.328551,0.158479
-0.001488,0.324611,0.166015
0.003109,0.248713,0.228669
-0.007563,0.253207,0.222439
-0.002139,0.308566,0.186382
-0.002361,0.240605,0.230359
-0.014630,0.239150,0.226646
-0.012878,0.308224,0.182879
-0.009343,0.297921,0.193450
-0.004095,0.286144,0.204527
0.002518,0.300092,0.196205
0.003314,0.112104,-0.081632
-0.006244,0.110316,-0.092235
0.000681,0.102816,-0.098401
-0.008701,0.123396,-0.079148
0.000974,0.128572,-0.069585
-0.016201,0.116342,-0.096515
-0.013624,0.111669,-0.103139
-0.014292,0.236793,0.041281
-0.003499,0.233945,0.034514
-0.013105,0.228807,0.024888
0.002182,0.220244,0.016901
-0.009003,0.214374,0.008333
-0.015402,0.206306,-0.000933
0.001709,0.209266,0.006985
-0.004765,0.203147,-0.008794
-0.010551,0.198228,-0.014646
-0.009163,0.190462,-0.019035
-0.014504,0.176240,-0.023813
0.001194,0.199999,-0.012108
0.003215,0.184136,-0.024535
-0.004177,0.172963,-0.027607
-0.001243,0.167502,-0.031678
-0.009321,0.161456,-0.038336
-0.014212,0.157433,-0.047057
0.002226,0.153224,-0.044555
-0.007335,0.148209,-0.054234
0.000596,0.137154,-0.060677
-0.005862,0.133652,-0.067014
-0.015852,0.129361,-0.076953
-0.010507,0.111384,-0.264443
-0.000250,0.160747,-0.214586
-0.004300,0.174675,-0.206770
-0.013118,0.172746,-0.217864
-0.003687,0.119933,-0.253751
-0.005419,0.151940,-0.231187
0.000888,0.154146,-0.221508
-0.009875,0.142161,-0.242920
-0.003846,0.084757,-0.269739
-0.000658,0.100525,-0.261352
-0.013328,0.186861,-0.202407
0.002810,0.180300,-0.190838
-0.006256,0.187380,-0.193099
-0.014346,0.082366,-0.279292
-0.008913,0.097088,-0.269572
-0.011961,0.056565,-0.284607
-0.004871,0.064409,-0.276638
-0.000474,0.133862,-0.240297
-0.000390,-0.071964,-0.281389
-0.002294,-0.044617,-0.279691
-0.015108,-0.102161,-0.288484
-0.011703,-0.078099,-0.288972
-0.009176,-0.054766,-0.286688
-0.002739,-0.096687,-0.282388
-0.006995,-0.120887,-0.282052
-0.012667,-0.192460,-0.265585
0.001565,-0.182700,-0.262233
-0.010733,-0.182758,-0.268753
-0.003664,-0.162313,-0.271449
-0.011774,-0.145089,-0.279666
-0.001464,-0.147029,-0.274224
0.001685,-0.136592,-0.274517
-0.002166,-0.221837,-0.244200
-0.007753,-0.228503,-0.243292
-0.007428,-0.205901,-0.255958
0.002674,-0.217092,-0.056852
0.003551,-0.221639,-0.028895
-0.006622,-0.218343,-0.063288
-0.002141,-0.222165,-0.044778
-0.001551,-0.176387,-0.130823
-0.011666,-0.217241,-0.072725
-0.001066,-0.229566,-0.020627
-0.007956,-0.207024,-0.098989
-0.005724,-0.274561,0.021455
0.000130,-0.156599,-0.145620
-0.012172,-0.157669,-0.152283
-0.014123,-0.178636,-0.138373
-0.014737,-0.187829,-0.130441
-0.012838,-0.228099,-0.053829
-0.010953,-0.287348,0.038945
-0.002839,-0.194691,-0.114903
-0.006313,-0.236163,-0.008879
-0.005436,-0.231978,-0.036546
-0.012903,-0.238610,-0.044373
-0.007618,-0.204317,-0.104653
-0.004007,-0.212009,-0.081194
-0.006146,-0.252129,0.003321
-0.009076,-0.240838,-0.026415
-0.015085,-0.213117,-0.090447
-0.005086,-0.265324,0.013449
0.002550,-0.227111,-0.004326
-0.001447,-0.215255,-0.071180
-0.015076,-0.244359,-0.015732
-0.003487,-0.241306,-0.000485
-0.015884,-0.196175,-0.122228
0.002695,-0.252677,0.011127
-0.005315,-0.164236,-0.143759
-0.006031,-0.280911,0.029306
-0.014913,-0.281723,0.022049
-0.012930,-0.264251,0.005564
-0.006393,-0.292418,0.242805
-0.006510,-0.268738,0.242287
-0.010210,-0.251121,0.239257
-0.001955,-0.279346,0.241933
0.000829,-0.305282,0.237088
-0.001856,-0.249468,0.233499
-0.003729,-0.228060,0.227844
0.002345,-0.374425,0.052166
0.000775,-0.372142,0.045481
-0.016120,-0.345744,0.222594
-0.009665,-0.337976,0.227999
-0.009292,-0.330996,0.232218
-0.005440,-0.318149,0.235992
-0.011640,-0.356449,0.207559
-0.004268,-0.350710,0.215077
0.002208,-0.339139,0.222588
-0.011527,-0.358448,0.189752
-0.001723,-0.357707,0.198838
-0.011358,-0.364662,0.171495
-0.000522,-0.361835,0.181761
-0.011666,-0.369881,0.152867
-0.000425,-0.367875,0.163423
-0.011334,-0.376407,0.134690
-0.000758,-0.373110,0.144821
-0.015975,-0.381066,0.112135
-0.010662,-0.379492,0.117210
-0.001740,-0.376945,0.125725
-0.015737,-0.379291,0.094896
-0.007469,-0.378325,0.104085
-0.000162,-0.378819,0.107775
-0.005113,-0.377161,0.082809
0.002878,-0.376698,0.090223
-0.006119,-0.376340,0.059802
-0.010935,0.006467,0.204580
-0.011672,0.022659,0.203876
-0.014011,0.037042,0.201951
-0.010724,-0.004850,0.202003
-0.001701,0.023905,0.195654
-0.007445,0.037346,0.195017
-0.014140,-0.143554,0.149091
-0.008210,-0.122258,0.139434
-0.013706,-0.108587,0.139179
-0.012569,-0.099897,0.135116
0.003182,-0.124742,0.133400
0.003263,-0.114943,0.130786
-0.000654,-0.097437,0.129619
-0.014875,-0.024131,0.197418
-0.008936,-0.040745,0.183547
-0.002880,-0.029176,0.189759
0.000402,-0.015337,0.193115
-0.000913,-0.005111,0.196279
-0.012513,-0.049750,0.173677
-0.008384,-0.045859,0.177997
-0.013423,-0.057943,0.156175
-0.005344,-0.053868,0.166213
0.002978,-0.046275,0.174916
-0.010655,-0.073608,0.141132
-0.002621,-0.064960,0.149418
-0.000750,-0.079180,0.136039
0.003876,0.207157,0.252359
0.020872,0.214034,0.250345
0.020635,0.193717,0.261163
0.011038,0.190189,0.261015
0.012119,0.211869,0.251043
0.006660,0.046890,0.271045
0.021060,0.237015,0.239475
0.020470,0.052889,0.276276
0.015575,0.224936,0.243477
0.008213,0.072203,0.272392
0.016857,0.083148,0.276937
0.016346,0.103964,0.276791
0.008695,0.096822,0.273135
0.022620,0.116919,0.279627
0.011835,0.122291,0.274373
0.016668,0.130385,0.276931
0.012106,0.146226,0.273077
0.010480,0.166675,0.268066
0.019783,0.173214,0.266930
0.013213,0.264207,0.022126
0.004325,0.266693,0.012218
0.012375,0.262963,0.003889
0.007424,0.262091,-0.006657
0.013732,0.257448,-0.015187
0.005180,0.259817,-0.018132
0.004868,0.253124,-0.027767
0.014201,0.247554,-0.032373
0.005286,0.240985,-0.041459
0.013871,0.166441,0.146337
0.007567,0.180645,0.136976
0.012523,0.190194,0.132634
0.007309,0.203050,0.122183
0.016717,0.229575,0.097709
0.017063,0.211279,0.116708
0.022676,0.189434,0.135010
0.017747,0.244392,0.079895
0.021339,0.253827,0.063851
0.004111,0.229866,0.095971
0.003773,0.251073,0.064621
0.009654,0.256834,0.053673
0.020736,0.260694,0.047007
0.014067,0.262241,0.039301
0.010872,0.236847,0.088344
0.014808,0.249235,0.071450
0.008576,0.220349,0.106997
0.019732,0.177791,0.141960
0.018585,0.126200,-0.061662
0.018143,0.112589,-0.073503
0.008945,0.135068,-0.057916
0.009643,0.119736,-0.072821
0.016611,0.141574,-0.049204
0.018823,0.098805,-0.084452
0.017765,0.238829,0.032842
0.009951,0.229586,0.024834
0.022917,0.225540,0.019265
0.017763,0.210885,0.009223
0.008949,0.203931,0.000340
0.020471,0.198810,-0.006799
0.010866,0.193712,-0.016475
0.022656,0.187129,-0.018789
0.017203,0.173368,-0.029384
0.010280,0.161969,-0.036504
0.020392,0.154814,-0.040571
0.005017,-0.015403,-0.181198
0.004777,0.040237,-0.156125
0.013312,0.054696,-0.132731
0.012664,0.040678,-0.146579
0.020985,0.030620,-0.143996
0.012970,-0.008086,-0.171849
0.022341,0.041484,-0.133255
0.018666,0.001224,-0.163271
0.014487,0.024451,-0.156387
0.005617,0.079300,-0.120261
0.010864,0.086388,-0.106910
0.022489,0.069721,-0.107097
0.009110,0.018709,-0.165930
0.006745,-0.039099,-0.185614
0.012378,0.094621,-0.095208
0.014360,-0.031312,-0.176372
0.017246,0.059701,-0.121984
0.015639,0.066371,-0.118600
0.021930,-0.025526,-0.167065
0.006258,0.007073,-0.173560
0.007530,0.049484,-0.146302
0.022848,-0.012346,-0.177514
0.023172,0.036258,-0.171093
0.006540,0.023009,-0.189988
0.014373,-0.021633,-0.184829
0.015574,0.028494,-0.180770
0.022894,0.011482,-0.175558
0.015097,0.005792,-0.183837
0.008145,-0.004306,-0.190270
0.005428,-0.030938,-0.190440
0.013237,-0.093492,-0.172029
0.023760,-0.087800,-0.166549
0.007516,-0.076458,-0.181026
0.015505,-0.078965,-0.175314
0.010256,-0.067450,-0.181602
0.019452,-0.065479,-0.175635
0.013618,-0.048157,-0.182586
0.022520,-0.038849,-0.176927
0.008378,-0.132952,-0.154772
0.015536,-0.143418,-0.143785
0.017681,-0.108787,-0.161906
0.004368,-0.109914,-0.170327
0.004151,-0.119928,-0.164915
0.020581,-0.126752,-0.149541
0.015866,-0.215726,-0.023660
0.005358,-0.219093,-0.037012
0.014736,-0.213925,-0.047273
0.010035,-0.213381,-0.067403
0.021405,-0.211635,-0.056351
0.017146,-0.216056,-0.002164
0.015965,-0.204632,-0.080208
0.005029,-0.205244,-0.089719
0.007446,-0.259513,0.019699
0.011657,-0.224164,0.005143
0.008311,-0.194369,-0.105532
0.010827,-0.174004,-0.125559
0.018089,-0.247440,0.021900
0.011640,-0.198215,-0.096049
0.020877,-0.268740,0.036544
0.018033,-0.190829,-0.102262
0.010399,-0.154179,-0.140571
0.018094,-0.257819,0.027129
0.014346,-0.165570,-0.130241
0.019520,-0.208851,-0.070808
0.022210,-0.218691,0.013767
0.011172,-0.184577,-0.115695
0.023410,-0.181413,-0.109721
0.005145,-0.279594,0.035925
0.023405,-0.141099,-0.138490
0.020396,-0.195868,-0.092287
0.022328,-0.153246,-0.132638
0.007337,-0.219502,-0.009571
0.005629,-0.212321,-0.075189
0.016196,-0.234220,0.015197
0.005199,-0.238936,0.006815
0.009037,-0.272065,0.030212
0.012736,-0.285635,-0.024954
0.023760,-0.283705,-0.014295
0.016499,-0.279507,-0.041293
0.017138,-0.281989,-0.031998
0.009553,-0.208224,0.149569
0.006965,-0.196298,0.151681
0.006071,-0.180635,0.151022
0.010461,-0.221029,0.147017
0.004412,-0.162995,0.145440
0.021503,-0.197332,0.142750
0.015667,-0.182283,0.146392
0.019078,-0.176279,0.143619
0.014219,-0.160366,0.141030
0.007908,-0.140638,0.135817
0.022759,-0.225315,0.141472
0.018859,-0.139853,0.130196
0.022003,-0.133721,0.126525
0.005756,-0.237195,0.145418
0.009995,-0.244798,0.141591
0.007546,-0.270757,0.122677
0.015208,-0.261561,0.130954
0.020099,-0.246845,0.137401
0.009513,-0.276701,0.106161
0.015282,-0.272264,0.116333
0.020356,-0.273101,0.112090
0.009543,-0.281043,0.088888
0.020128,-0.279067,0.097829
0.017221,-0.280697,0.090499
0.010331,-0.285897,0.070405
0.019863,-0.282925,0.080342
0.010421,-0.291824,0.052027
0.020410,-0.287253,0.061752
0.008100,-0.293125,0.032105
0.019502,-0.291368,0.042768
0.007976,-0.294473,0.014124
0.018620,-0.295379,0.023762
0.015594,-0.287822,-0.002761
0.015753,-0.291980,0.008299
0.004780,-0.288698,-0.014692
0.005261,-0.079159,0.279185
0.009397,-0.063719,0.274868
0.013953,-0.052349,0.271604
0.015049,-0.202038,0.210010
0.012228,-0.186297,0.209430
0.009124,-0.122892,0.265081
0.009199,-0.115422,0.269109
0.012266,-0.101764,0.271348
0.009170,-0.091493,0.275294
0.017824,-0.078623,0.271414
0.006883,-0.144295,0.243676
0.015042,-0.136326,0.252267
0.020528,-0.123625,0.258198
0.019275,-0.117112,0.263217
0.023456,-0.104553,0.264222
0.022061,-0.090496,0.269231
0.007554,-0.155928,0.229365
0.017189,-0.150621,0.238790
0.005767,-0.167691,0.217531
0.014049,-0.159446,0.225934
0.015604,-0.173190,0.212441
0.036750,0.178793,0.266750
0.038068,0.202111,0.258235
0.029282,0.198614,0.258740
0.041643,0.067730,0.286811
0.026367,0.063540,0.281064
0.032443,0.238703,0.241546
0.027671,0.219526,0.248776
0.037411,0.223907,0.249805
0.031088,0.066291,0.282595
0.031367,0.084825,0.281721
0.024336,0.092590,0.279521
0.033259,0.110455,0.282626
0.026561,0.103357,0.280173
0.043590,0.117176,0.284291
0.025836,0.131164,0.279598
0.034499,0.138336,0.279930
0.026843,0.155104,0.274673
0.029713,0.171597,0.268159
0.030790,0.258037,0.056480
0.032372,0.173400,0.145746
0.024841,0.264598,0.032950
0.033010,0.265482,0.023818
0.024344,0.263064,0.014918
0.041092,0.264808,0.014008
0.033338,0.263586,0.005478
0.023886,0.258217,-0.004075
0.042899,0.259997,-0.002569
0.034259,0.255748,-0.012206
0.024110,0.251894,-0.022396
0.043225,0.253480,-0.020780
0.036843,0.249153,-0.032726
0.027272,0.244065,-0.042393
0.027156,0.208208,0.120067
0.033490,0.215973,0.114666
0.040293,0.180930,0.141267
0.033104,0.195407,0.130703
0.029597,0.241218,0.087516
0.037629,0.246942,0.080088
0.037629,0.260966,0.045943
0.034689,0.233035,0.098827
0.036571,0.265114,0.027735
0.027612,0.250416,0.072022
0.043206,0.240992,0.089709
0.025393,0.263843,0.038642
0.027684,0.225185,0.105014
0.041039,0.158377,0.154633
0.027639,0.132164,-0.052334
0.037968,0.141911,-0.045695
0.038372,0.110701,-0.067259
0.030498,0.088501,-0.082382
0.027259,0.149649,-0.043074
0.027789,0.104983,-0.073526
0.025411,0.120861,-0.064094
0.039666,0.133581,-0.049933
0.034487,0.127201,-0.054989
0.035659,0.157517,-0.034437
0.037423,0.237358,0.034079
0.029676,0.232654,0.026170
0.025832,0.219948,0.015154
0.036142,0.228408,0.023301
0.037554,0.213930,0.010499
0.029972,0.204212,0.002662
0.043177,0.195025,-0.002786
0.035285,0.188928,-0.011732
0.027003,0.190694,-0.014341
0.026438,0.179733,-0.022273
0.037197,0.170702,-0.023494
0.028488,0.163368,-0.032205
0.039684,0.093773,-0.073160
0.032205,0.057651,-0.103083
0.041853,-0.002784,-0.135385
0.027472,-0.003654,-0.155119
0.025265,0.009734,-0.151380
0.041371,0.055731,-0.093377
0.023822,0.082662,-0.093598
0.027564,0.076336,-0.094664
0.036166,-0.012138,-0.146913
0.041763,0.024459,-0.118704
0.035133,0.047044,-0.106719
0.036373,-0.033681,-0.152808
0.039172,0.018815,-0.127068
0.032486,0.012903,-0.139987
0.029310,0.045701,-0.117513
0.040345,0.031251,-0.115271
0.035111,-0.003221,-0.144762
0.035714,0.079478,-0.082754
0.027657,-0.016226,-0.158502
0.029412,0.032738,-0.131077
0.030678,-0.042882,-0.246455
0.031420,-0.067360,-0.250064
0.039764,-0.084667,-0.243125
0.031227,-0.090637,-0.253242
0.039197,-0.060195,-0.240039
0.039459,-0.107944,-0.245266
0.031033,-0.114455,-0.254335
0.025857,-0.165300,-0.251949
0.036059,-0.161448,-0.243748
0.028371,-0.141061,-0.254667
0.038302,-0.134762,-0.245960
0.039678,-0.180659,-0.233860
0.028601,-0.185411,-0.242141
0.043284,-0.196459,-0.223263
0.032247,-0.201114,-0.231461
0.026644,-0.206756,-0.233025
0.031050,-0.213138,-0.225537
0.034565,-0.208033,-0.003650
0.035537,-0.134660,-0.132033
0.033954,-0.203346,-0.028267
0.024514,-0.212586,-0.013128
0.041044,-0.201235,-0.013802
0.034081,-0.186687,-0.091843
0.024947,-0.209870,-0.037375
0.035087,-0.158021,-0.118482
0.042940,-0.188656,-0.074770
0.026849,-0.173374,-0.115024
0.025364,-0.162049,-0.124657
0.042838,-0.212965,0.033074
0.039937,-0.237695,0.038726
0.043025,-0.198071,-0.021782
0.031001,-0.205811,-0.021037
0.031269,-0.192355,-0.082801
0.041358,-0.196314,-0.066346
0.036351,-0.207856,0.014261
0.030294,-0.244409,0.032096
0.034161,-0.216935,0.024387
0.039082,-0.202855,-0.057565
0.027448,-0.206596,-0.065595
0.033456,-0.207737,-0.047323
0.035781,-0.179250,-0.100336
0.037502,-0.168302,-0.108943
0.037315,-0.147344,-0.121693
0.027407,-0.229895,0.023509
0.028996,-0.198900,-0.073993
0.026588,-0.189597,-0.097310
0.026312,-0.213103,0.007343
0.027946,-0.251418,0.033640
0.043274,-0.202698,-0.037652
0.036862,-0.283681,0.000852
0.039433,-0.276508,-0.014859
0.041640,-0.257485,-0.034186
0.027630,-0.278266,-0.025415
0.028699,-0.211664,0.140477
0.035086,-0.195250,0.137183
0.029076,-0.175697,0.136434
0.025129,-0.158309,0.133233
0.035194,-0.228660,0.137144
0.040393,-0.214074,0.136505
0.037323,-0.188888,0.134867
0.040727,-0.169136,0.129401
0.033201,-0.152790,0.127382
0.032100,-0.134828,0.122311
0.039496,-0.151125,0.124171
0.041276,-0.118191,0.113412
0.030480,-0.265418,-0.039894
0.031238,-0.283281,-0.007356
0.041698,-0.267939,-0.026400
0.024926,-0.264633,0.123972
0.032994,-0.253918,0.130579
0.036623,-0.240589,0.134159
0.028838,-0.265515,0.120811
0.028382,-0.275087,0.105889
0.036964,-0.267726,0.114713
0.043754,-0.253219,0.127264
0.028988,-0.279604,0.087327
0.037822,-0.275294,0.096843
0.028133,-0.282246,0.069453
0.032997,-0.279774,0.074234
0.038055,-0.277686,0.079167
0.029845,-0.287465,0.052720
0.035995,-0.282270,0.060493
0.041827,-0.282168,0.059934
0.029534,-0.292693,0.034118
0.038844,-0.286806,0.043382
0.027360,-0.289642,0.011482
0.038121,-0.286476,0.020638
0.026274,-0.286125,0.000859
0.027746,-0.115947,0.119457
0.031843,-0.006887,0.178339
0.028908,0.006671,0.180392
0.035457,0.014170,0.184911
0.032036,0.025155,0.188494
0.035726,0.034167,0.192896
0.026588,-0.055995,0.161860
0.032653,-0.043403,0.166836
0.033650,-0.021376,0.172878
0.024076,-0.070164,0.150809
0.030561,-0.062961,0.157903
0.038508,-0.030061,0.169173
0.043487,-0.011459,0.176558
0.024155,-0.080568,0.136152
0.034256,-0.076416,0.146019
0.040740,-0.065088,0.153509
0.027907,-0.094362,0.122462
0.035813,-0.087701,0.129058
0.031576,-0.100711,0.118299
0.043480,-0.087672,0.130809
0.041167,-0.101698,0.113607
0.053774,0.188749,0.266528
0.046475,0.208308,0.258488
0.052112,0.055076,0.287390
0.051379,0.078948,0.288108
0.045186,0.093827,0.285764
0.054915,0.229639,0.247994
0.060213,0.104415,0.287076
0.053603,0.146075,0.279538
0.044234,0.162133,0.273882
0.062901,0.127589,0.284290
0.045573,0.182114,0.265990
0.045154,0.229658,0.248438
0.044641,0.046091,0.284046
0.058407,0.204828,0.262701
0.049581,0.127391,0.283336
0.044449,0.139522,0.280475
0.052255,0.171001,0.270747
0.056533,0.259312,0.026904
0.056968,0.258417,0.005538
0.053461,0.257028,-0.003728
0.060352,0.251501,-0.011127
0.052647,0.250016,-0.023829
0.062815,0.243126,-0.030024
0.052020,0.240727,-0.040768
0.058818,0.187762,0.137009
0.057303,0.164188,0.150987
0.048672,0.182058,0.140138
0.046460,0.261070,0.037139
0.052484,0.237047,0.093534
0.045433,0.256988,0.057548
0.045305,0.231051,0.102415
0.049239,0.262482,0.014777
0.051587,0.221484,0.113043
0.061529,0.227399,0.104260
0.044641,0.251824,0.069621
0.062134,0.238240,0.086278
0.043779,0.214913,0.118418
0.061928,0.217944,0.116034
0.054390,0.245107,0.078904
0.054561,0.252164,0.061410
0.049531,0.202970,0.127738
0.062193,0.197652,0.132281
0.048791,0.159124,0.153532
0.063612,0.164674,-0.018047
0.061885,0.104974,-0.062941
0.046666,0.148208,-0.037620
0.052307,0.157018,-0.027125
0.044101,0.120989,-0.059355
0.062444,0.133186,-0.040816
0.052909,0.128041,-0.050511
0.045059,0.084739,-0.074078
0.060262,0.149410,-0.028730
